,iteration,posterior,mhr,no_admixes,tree_identifier,average_branch_length,total_branch_length,tree_identifier_new_tree,backward_choices,backward_density,forward_density,forward_choices,proposal_type,prior,branch_prior,no_admix_prior,top_prior,origin,layer
3190,3190,-4.4721175999,1.0,0,w.c.1-c.0,0.670089532667,2.68035813067,w.c.1-c.0,,,,,deladmix,-4.4721175999,-2.68035813067,-0.69314718056,-1.09861228867,1,1
3191,3191,-4.47882330569,0.993316727276,0,w.c.1-c.0,0.671765959116,2.68706383647,w.c.1-c.0,,,,,rescale,-4.47882330569,-2.68706383647,-0.69314718056,-1.09861228867,1,1
3192,3192,-4.47882330569,0.134968054496,0,w.c.1-c.0,1.03506320386,7.245442427,w.w.a-c.c.1.0-c.0,2.0,1,0.013802819767489205,16.0,addadmix,-12.843864386,-7.245442427,-1.38629436112,-4.21212759788,1,1
3193,3193,-8.44155873152,0.159343815859,0,w.c.1-c.0,0.406162396074,2.84313677252,w.a.w-c.c.1.0-c.0,2.0,1,0.95446640132083638,16.0,addadmix,-8.44155873152,-2.84313677252,-1.38629436112,-4.21212759788,1,1
3194,3194,-8.47458481479,0.96751332335,1,w.a.w-c.c.1.0-c.0,0.41088040797,2.87616285579,w.a.w-c.c.1.0-c.0,,,,,rescale,-8.47458481479,-2.87616285579,-1.38629436112,-4.21212759788,1,1
3195,3195,-4.50091394696,6.06658394455,1,w.a.w-c.c.1.0-c.0,0.677288619433,2.70915447773,w.c.1-c.0,16.0,0.91262186081867247,1.0,2.0,deladmix,-4.50091394696,-2.70915447773,-0.69314718056,-1.09861228867,1,1
3196,3196,-8.73583341334,0.0673310286523,0,w.c.1-c.0,0.448201636334,3.13741145434,w.a.w-w.w.c.2-w.c.1-c.0,2.0,1,1.7205709339242492,16.0,addadmix,-8.73583341334,-3.13741145434,-1.38629436112,-4.21212759788,1,1
3197,3197,-8.75112927659,0.984820524292,1,w.a.w-w.w.c.2-w.c.1-c.0,0.450386759656,3.15270731759,w.a.w-w.w.c.2-w.c.1-c.0,,,,,rescale,-8.75112927659,-3.15270731759,-1.38629436112,-4.21212759788,1,1
3198,3198,-8.79490270215,0.957170803347,1,w.a.w-w.w.c.2-w.c.1-c.0,0.456640106164,3.19648074315,w.a.w-w.w.c.2-w.c.1-c.0,,,,,rescale,-8.79490270215,-3.19648074315,-1.38629436112,-4.21212759788,1,1
3199,3199,-8.80817548218,0.9868149149,1,w.a.w-w.w.c.2-w.c.1-c.0,0.458536217597,3.20975352318,w.a.w-w.w.c.2-w.c.1-c.0,,,,,rescale,-8.80817548218,-3.20975352318,-1.38629436112,-4.21212759788,1,1
3200,3200,-8.80817548218,8.69974212472,1,w.a.w-w.w.c.2-w.c.1-c.0,0.458536217597,3.20975352318,w.a.w-w.w.c.2-c.w.0-c.0,,,,,regraft,-8.80817548218,-3.20975352318,-1.38629436112,-4.21212759788,1,1
3201,3201,-8.80817548218,0.106166619642,1,w.a.w-w.w.c.2-c.w.0-c.0,0.326921395571,3.26921395571,w.a.w-w.w.w.a-w.w.c.2.w-c.w.0.w-c.w.0-c.0,3.0,1,1.568886502773978,35.0,addadmix,-13.0572906567,-3.26921395571,-2.07944154168,-7.70863515934,1,1
3202,3202,-8.80817548218,0.0530160436831,1,w.a.w-w.w.c.2-c.w.0-c.0,0.438830389264,4.38830389264,w.a.a-w.w.c.2.w-c.w.0.w-c.0.w-c.0,4.0,1,0.93230086200919382,49.0,addadmix,-14.3209618225,-4.38830389264,-2.07944154168,-7.85321638816,1,1
3203,3203,-8.75021517153,1.05967293714,1,w.a.w-w.w.c.2-c.w.0-c.0,0.450256173219,3.15179321253,w.a.w-w.w.c.2-c.w.0-c.0,,,,,rescale,-8.75021517153,-3.15179321253,-1.38629436112,-4.21212759788,1,1
3204,3204,-8.75021517153,1.0,1,w.a.w-w.w.c.2-c.w.0-c.0,0.450256173219,3.15179321253,w.a.w-w.w.c.2-c.w.0-c.0,,,,,regraft,-8.75021517153,-3.15179321253,-1.38629436112,-4.21212759788,1,1
3205,3205,-8.76571872012,0.984616012747,1,w.a.w-w.w.c.2-c.w.0-c.0,0.452470965875,3.16729676112,w.a.w-w.w.c.2-c.w.0-c.0,,,,,rescale,-8.76571872012,-3.16729676112,-1.38629436112,-4.21212759788,1,1
3206,3206,-8.76571872012,0.0509585603103,1,w.a.w-w.w.c.2-c.w.0-c.0,0.420869409017,4.20869409017,w.a.w-w.w.c.2-c.w.0-a.w-c.0.w-c.0,3.0,1,2.203865548733011,7.0,addadmix,-11.7995462139,-4.20869409017,-2.07944154168,-5.51141058201,1,1
3207,3207,-8.54257516881,1.99146663889,1,w.a.w-w.w.c.2-c.w.0-c.0,0.452470965875,3.16729676112,c.a.0-c.w.0-c.0,,,,,regraft,-8.54257516881,-3.16729676112,-1.38629436112,-3.98898404656,1,1
3208,3208,-4.66427227152,3.19406674427,1,c.a.0-c.w.0-c.0,0.718128200573,2.87251280229,c.w.0-c.0,16.0,0.52857720067477609,1.0,2.0,deladmix,-4.66427227152,-2.87251280229,-0.69314718056,-1.09861228867,1,1
3209,3209,-4.66427227152,1.0,0,c.w.0-c.0,0.718128200573,2.87251280229,c.w.0-c.0,,,,,regraft,-4.66427227152,-2.87251280229,-0.69314718056,-1.09861228867,1,1
3210,3210,-4.66427227152,1.07981280864,0,c.w.0-c.0,0.718128200573,2.87251280229,c.0.w-c.0,,,,,regraft,-4.66427227152,-2.87251280229,-0.69314718056,-1.09861228867,1,1
3211,3211,-3.44083947264,1.0,0,c.0.w-c.0,0.412270000853,1.64908000341,c.0.w-c.0,,,,,regraft,-3.44083947264,-1.64908000341,-0.69314718056,-1.09861228867,1,1
3212,3212,-3.44083947264,0.0577028808892,0,c.0.w-c.0,0.412270000853,1.64908000341,c.w.0-c.0,,,,,regraft,-3.44083947264,-1.64908000341,-0.69314718056,-1.09861228867,1,1
3213,3213,-3.63040550296,0.709792609838,0,c.0.w-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,regraft,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3214,3214,-3.63040550296,1.0,0,w.c.1-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,deladmix,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3215,3215,-3.63040550296,0.0133894584093,0,w.c.1-c.0,0.514248415216,3.59973890651,w.c.1-w.a-c.w.0-c.0,2.0,1,5.7045521476189256,8.0,addadmix,-7.58872295308,-3.59973890651,-1.38629436112,-2.60268968544,1,1
3216,3216,-3.63040550296,1.0,0,w.c.1-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,deladmix,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3217,3217,-3.63040550296,1.0,0,w.c.1-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,deladmix,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3218,3218,-3.63040550296,1.0,0,w.c.1-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,deladmix,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3219,3219,-3.63040550296,0.0474795414108,0,w.c.1-c.0,0.486645647355,3.40651953149,w.a.w-w.c.1.w-w.c.1-c.0,2.0,1,0.78064242383786875,16.0,addadmix,-9.00494149048,-3.40651953149,-1.38629436112,-4.21212759788,1,1
3220,3220,-3.63040550296,1.0,0,w.c.1-c.0,0.459661508432,1.83864603373,w.c.1-c.0,,,,,deladmix,-3.63040550296,-1.83864603373,-0.69314718056,-1.09861228867,1,1
3221,3221,-6.75411332931,3.69192455232,0,w.c.1-c.0,1.24058846502,4.96235386008,c.w.0-c.0,,,,,regraft,-6.75411332931,-4.96235386008,-0.69314718056,-1.09861228867,1,1
3222,3222,-6.73520359355,1.01908965711,0,c.w.0-c.0,1.23586103108,4.94344412432,c.w.0-c.0,,,,,rescale,-6.73520359355,-4.94344412432,-0.69314718056,-1.09861228867,1,1
3223,3223,-6.73520359355,1.0,0,c.w.0-c.0,1.23586103108,4.94344412432,c.w.0-c.0,,,,,deladmix,-6.73520359355,-4.94344412432,-0.69314718056,-1.09861228867,1,1
3224,3224,-6.73520359355,1.0,0,c.w.0-c.0,1.23586103108,4.94344412432,c.w.0-c.0,,,,,deladmix,-6.73520359355,-4.94344412432,-0.69314718056,-1.09861228867,1,1
3225,3225,-6.72905228334,1.00617026837,0,c.w.0-c.0,1.23432320353,4.93729281411,c.w.0-c.0,,,,,rescale,-6.72905228334,-4.93729281411,-0.69314718056,-1.09861228867,1,1
3226,3226,-5.96988494254,1.0,0,c.w.0-c.0,1.04453136833,4.17812547331,c.w.0-c.0,,,,,regraft,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3227,3227,-5.96988494254,1.0,0,c.w.0-c.0,1.04453136833,4.17812547331,c.w.0-c.0,,,,,deladmix,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3228,3228,-5.96988494254,0.192294039374,0,c.w.0-c.0,1.04453136833,4.17812547331,w.c.1-c.0,,,,,regraft,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3229,3229,-5.96988494254,0.304384324813,0,c.w.0-c.0,1.34900263579,5.39601054315,c.0.w-c.0,,,,,regraft,-7.18777001237,-5.39601054315,-0.69314718056,-1.09861228867,1,1
3230,3230,-5.96988494254,0.0464102519663,0,c.w.0-c.0,0.784336260041,5.49035382029,w.w.a-c.w.0.w-c.0.w-c.0,2.0,1,1.0312643786849593,16.0,addadmix,-11.0887757793,-5.49035382029,-1.38629436112,-4.21212759788,1,1
3231,3231,-5.96988494254,1.0,0,c.w.0-c.0,1.04453136833,4.17812547331,c.w.0-c.0,,,,,deladmix,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3232,3232,-5.96988494254,1.0,0,c.w.0-c.0,1.04453136833,4.17812547331,c.w.0-c.0,,,,,deladmix,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3233,3233,-5.96988494254,1.0,0,c.w.0-c.0,1.04453136833,4.17812547331,c.w.0-c.0,,,,,regraft,-5.96988494254,-4.17812547331,-0.69314718056,-1.09861228867,1,1
3234,3234,-5.96988494254,0.029319561132,0,c.w.0-c.0,0.785324806703,5.49727364692,w.a.w-w.w.c.2-c.w.0-c.0,2.0,1,1.6211426637302913,16.0,addadmix,-11.0956956059,-5.49727364692,-1.38629436112,-4.21212759788,1,1
3235,3235,-9.23052262212,0.740762921893,0,c.w.0-c.0,0.74879122508,5.24153857556,c.w.0-a.w-w.c.1-c.0,2.0,1,0.20715899886043759,8.0,addadmix,-9.23052262212,-5.24153857556,-1.38629436112,-2.60268968544,1,1
3236,3236,-9.23052262212,0.0236264670197,1,c.w.0-a.w-w.c.1-c.0,0.74879122508,5.24153857556,a.w.w-c.c.0.1-c.0,,,,,regraft,-10.8399605346,-5.24153857556,-1.38629436112,-4.21212759788,1,1
3237,3237,-9.23997987861,0.990587322723,1,c.w.0-a.w-w.c.1-c.0,0.750142261721,5.25099583204,c.w.0-a.w-w.c.1-c.0,,,,,rescale,-9.23997987861,-5.25099583204,-1.38629436112,-2.60268968544,1,1
3238,3238,-9.29283878794,0.94851382949,1,c.w.0-a.w-w.c.1-c.0,0.757693534483,5.30385474138,c.w.0-a.w-w.c.1-c.0,,,,,rescale,-9.29283878794,-5.30385474138,-1.38629436112,-2.60268968544,1,1
3239,3239,-6.0123995523,1.37435133659,1,c.w.0-a.w-w.c.1-c.0,1.05516002077,4.22064008308,c.w.0-c.0,8.0,0.20676694078748012,1.0,2.0,deladmix,-6.0123995523,-4.22064008308,-0.69314718056,-1.09861228867,1,1
3240,3240,-6.0123995523,1.0,0,c.w.0-c.0,1.05516002077,4.22064008308,c.w.0-c.0,,,,,deladmix,-6.0123995523,-4.22064008308,-0.69314718056,-1.09861228867,1,1
3241,3241,-6.0123995523,0.0318314685516,0,c.w.0-c.0,0.629910085279,4.40937059695,w.w.a-c.w.w.0-c.w.0-c.0,2.0,1,4.6244083545568726,16.0,addadmix,-10.007792556,-4.40937059695,-1.38629436112,-4.21212759788,1,1
3242,3242,-6.0123995523,1.0,0,c.w.0-c.0,1.05516002077,4.22064008308,c.w.0-c.0,,,,,deladmix,-6.0123995523,-4.22064008308,-0.69314718056,-1.09861228867,1,1
3243,3243,-3.6343215515,1.0,0,c.w.0-c.0,0.460640520569,1.84256208227,c.w.0-c.0,,,,,regraft,-3.6343215515,-1.84256208227,-0.69314718056,-1.09861228867,1,1
3244,3244,-3.6343215515,1.0,0,c.w.0-c.0,0.460640520569,1.84256208227,c.w.0-c.0,,,,,deladmix,-3.6343215515,-1.84256208227,-0.69314718056,-1.09861228867,1,1
3245,3245,-3.64128160192,0.993064114637,0,c.w.0-c.0,0.462380533173,1.84952213269,c.w.0-c.0,,,,,rescale,-3.64128160192,-1.84952213269,-0.69314718056,-1.09861228867,1,1
3246,3246,-3.63691752884,1.00437360951,0,c.w.0-c.0,0.461289514903,1.84515805961,c.w.0-c.0,,,,,rescale,-3.63691752884,-1.84515805961,-0.69314718056,-1.09861228867,1,1
3247,3247,-3.62558098648,1.01140104447,0,c.w.0-c.0,0.458455379313,1.83382151725,c.w.0-c.0,,,,,rescale,-3.62558098648,-1.83382151725,-0.69314718056,-1.09861228867,1,1
3248,3248,-3.63890081888,0.986768484017,0,c.w.0-c.0,0.461785337412,1.84714134965,c.w.0-c.0,,,,,rescale,-3.63890081888,-1.84714134965,-0.69314718056,-1.09861228867,1,1
3249,3249,-3.63890081888,1.0919505194,0,c.w.0-c.0,0.461785337412,1.84714134965,c.0.w-c.0,,,,,regraft,-3.63890081888,-1.84714134965,-0.69314718056,-1.09861228867,1,1
3250,3250,-3.63890081888,0.0662831549806,0,c.0.w-c.0,0.566941416984,3.96858991889,a.w.w-c.0.c.2-c.0,2.0,1,0.32147032844296924,16.0,addadmix,-9.56701187788,-3.96858991889,-1.38629436112,-4.21212759788,1,1
3251,3251,-3.63493428005,1.00397441595,0,c.0.w-c.0,0.460793702706,1.84317481082,c.0.w-c.0,,,,,rescale,-3.63493428005,-1.84317481082,-0.69314718056,-1.09861228867,1,1
3252,3252,-3.63856987983,0.99637100101,0,c.0.w-c.0,0.461702602651,1.84681041061,c.0.w-c.0,,,,,rescale,-3.63856987983,-1.84681041061,-0.69314718056,-1.09861228867,1,1
3253,3253,-3.63152003751,1.00707475097,0,c.0.w-c.0,0.459940142069,1.83976056828,c.0.w-c.0,,,,,rescale,-3.63152003751,-1.83976056828,-0.69314718056,-1.09861228867,1,1
3254,3254,-3.63152003751,1.0,0,c.0.w-c.0,0.459940142069,1.83976056828,c.0.w-c.0,,,,,deladmix,-3.63152003751,-1.83976056828,-0.69314718056,-1.09861228867,1,1
3255,3255,-7.68779404571,1.6162881754,0,c.0.w-c.0,1.47400864412,5.89603457648,w.c.1-c.0,,,,,regraft,-7.68779404571,-5.89603457648,-0.69314718056,-1.09861228867,1,1
3256,3256,-7.68779404571,0.146526259482,0,w.c.1-c.0,1.47400864412,5.89603457648,c.0.w-c.0,,,,,regraft,-7.68779404571,-5.89603457648,-0.69314718056,-1.09861228867,1,1
3257,3257,-7.68779404571,0.54661492037,0,w.c.1-c.0,0.459940142069,1.83976056828,c.w.0-c.0,,,,,regraft,-3.63152003751,-1.83976056828,-0.69314718056,-1.09861228867,1,1
3258,3258,-7.68761512889,1.00017893282,0,w.c.1-c.0,1.47396391492,5.89585565966,w.c.1-c.0,,,,,rescale,-7.68761512889,-5.89585565966,-0.69314718056,-1.09861228867,1,1
3259,3259,-7.68761512889,1.0,0,w.c.1-c.0,1.47396391492,5.89585565966,w.c.1-c.0,,,,,deladmix,-7.68761512889,-5.89585565966,-0.69314718056,-1.09861228867,1,1
3260,3260,-7.68761512889,0.148210457486,0,w.c.1-c.0,1.18967172722,8.32770209051,a.c.1-c.0.w-c.0,2.0,1,0.13175622786650046,16.0,addadmix,-13.7029804982,-8.32770209051,-1.38629436112,-3.98898404656,1,1
3261,3261,-7.68761512889,0.0635434943719,0,w.c.1-c.0,1.00236551052,7.01655857364,w.w.a-c.c.1.0-c.0,2.0,1,0.91220256278684342,16.0,addadmix,-12.6149805326,-7.01655857364,-1.38629436112,-4.21212759788,1,1
3262,3262,-7.68761512889,0.216979731223,0,w.c.1-c.0,1.48786645549,5.95146582198,c.w.0-c.0,,,,,regraft,-7.7432252912,-5.95146582198,-0.69314718056,-1.09861228867,1,1
3263,3263,-7.70457877974,0.983179421726,0,w.c.1-c.0,1.47820482763,5.91281931051,w.c.1-c.0,,,,,rescale,-7.70457877974,-5.91281931051,-0.69314718056,-1.09861228867,1,1
3264,3264,-7.71629586254,0.988351294887,0,w.c.1-c.0,1.48113409833,5.92453639332,w.c.1-c.0,,,,,rescale,-7.71629586254,-5.92453639332,-0.69314718056,-1.09861228867,1,1
3265,3265,-7.71629586254,1.0,0,w.c.1-c.0,1.48113409833,5.92453639332,w.c.1-c.0,,,,,deladmix,-7.71629586254,-5.92453639332,-0.69314718056,-1.09861228867,1,1
3266,3266,-7.71629586254,0.0989660705676,0,w.c.1-c.0,1.0768048039,7.53763362729,w.w.a-w.c.1.w-c.0.w-c.0,2.0,1,0.35795787291099795,16.0,addadmix,-13.1360555863,-7.53763362729,-1.38629436112,-4.21212759788,1,1
3267,3267,-7.71629586254,0.0674747921587,0,w.c.1-c.0,0.866195084132,6.06336558892,a.w.w-w.w.c.2-w.c.1-c.0,2.0,1,2.2932065003243975,16.0,addadmix,-11.6617875479,-6.06336558892,-1.38629436112,-4.21212759788,1,1
3268,3268,-8.9983904968,1.0,0,w.c.1-c.0,1.80165775689,7.20663102757,w.c.1-c.0,,,,,regraft,-8.9983904968,-7.20663102757,-0.69314718056,-1.09861228867,1,1
3269,3269,-8.9983904968,0.614268919834,0,w.c.1-c.0,0.783711231196,3.13484492479,c.0.w-c.0,,,,,regraft,-4.92660439401,-3.13484492479,-0.69314718056,-1.09861228867,1,1
3270,3270,-8.7556219416,1.0,0,w.c.1-c.0,1.74096561809,6.96386247237,w.c.1-c.0,,,,,regraft,-8.7556219416,-6.96386247237,-0.69314718056,-1.09861228867,1,1
3271,3271,-5.20542825126,1.0,0,w.c.1-c.0,0.853417195508,3.41366878203,w.c.1-c.0,,,,,regraft,-5.20542825126,-3.41366878203,-0.69314718056,-1.09861228867,1,1
3272,3272,-5.20542825126,1.0,0,w.c.1-c.0,0.853417195508,3.41366878203,w.c.1-c.0,,,,,deladmix,-5.20542825126,-3.41366878203,-0.69314718056,-1.09861228867,1,1
3273,3273,-5.20542825126,1.0,0,w.c.1-c.0,0.853417195508,3.41366878203,w.c.1-c.0,,,,,deladmix,-5.20542825126,-3.41366878203,-0.69314718056,-1.09861228867,1,1
3274,3274,-5.20542825126,0.170332810241,0,w.c.1-c.0,0.548118093769,3.83682665638,a.w.w-w.w.c.2-w.c.1-c.0,2.0,1,0.68360311294396725,16.0,addadmix,-9.43524861538,-3.83682665638,-1.38629436112,-4.21212759788,1,1
3275,3275,-5.21768488519,0.987818172669,0,w.c.1-c.0,0.856481353991,3.42592541596,w.c.1-c.0,,,,,rescale,-5.21768488519,-3.42592541596,-0.69314718056,-1.09861228867,1,1
3276,3276,-5.21768488519,0.381582565098,0,w.c.1-c.0,0.886724639074,6.20707247352,a.c.1-c.0.w-c.0,2.0,1,0.036087944205912985,16.0,addadmix,-11.5823508812,-6.20707247352,-1.38629436112,-3.98898404656,1,1
3277,3277,-5.46127374091,0.866502613498,0,w.c.1-c.0,0.917378567921,3.66951427168,c.0.w-c.0,,,,,regraft,-5.46127374091,-3.66951427168,-0.69314718056,-1.09861228867,1,1
3278,3278,-5.4503480061,1.01098563861,0,c.0.w-c.0,0.914647134219,3.65858853688,c.0.w-c.0,,,,,rescale,-5.4503480061,-3.65858853688,-0.69314718056,-1.09861228867,1,1
3279,3279,-5.4503480061,0.109873205077,0,c.0.w-c.0,0.537792391,3.764546737,w.a.w-c.0.c.2-c.0,2.0,1,1.4553539140480991,16.0,addadmix,-9.362968696,-3.764546737,-1.38629436112,-4.21212759788,1,1
3280,3280,-5.18684484002,1.0,0,c.0.w-c.0,0.848771342697,3.39508537079,c.0.w-c.0,,,,,regraft,-5.18684484002,-3.39508537079,-0.69314718056,-1.09861228867,1,1
3281,3281,-5.18684484002,0.0614566487721,0,c.0.w-c.0,0.514946343906,3.60462440734,c.0.a-c.0.w-c.0,2.0,1,2.9323578237372177,16.0,addadmix,-8.97990281502,-3.60462440734,-1.38629436112,-3.98898404656,1,1
3282,3282,-5.18684484002,1.0,0,c.0.w-c.0,0.848771342697,3.39508537079,c.0.w-c.0,,,,,deladmix,-5.18684484002,-3.39508537079,-0.69314718056,-1.09861228867,1,1
3283,3283,-5.47200449193,0.715105538747,0,c.0.w-c.0,0.920061255676,3.68024502271,w.c.1-c.0,,,,,regraft,-5.47200449193,-3.68024502271,-0.69314718056,-1.09861228867,1,1
3284,3284,-5.47200449193,1.0,0,w.c.1-c.0,0.920061255676,3.68024502271,w.c.1-c.0,,,,,regraft,-5.47200449193,-3.68024502271,-0.69314718056,-1.09861228867,1,1
3285,3285,-5.47200449193,0.219338503075,0,w.c.1-c.0,0.626842139959,4.38789497971,w.c.1-w.a-c.w.0-c.0,2.0,1,0.99855993102494123,8.0,addadmix,-8.37687902628,-4.38789497971,-1.38629436112,-2.60268968544,1,1
3286,3286,-5.47200449193,0.0683191899421,0,w.c.1-c.0,0.68338947987,4.78372635909,w.w.a-w.c.w.1-w.c.1-c.0,2.0,1,0.86317511167449057,16.0,addadmix,-10.3821483181,-4.78372635909,-1.38629436112,-4.21212759788,1,1
3287,3287,-5.47200449193,0.219338503075,0,w.c.1-c.0,0.691304399685,4.8391307978,w.c.1-w.a-c.w.0-c.0,2.0,1,0.6359235514713345,8.0,addadmix,-8.82811484436,-4.8391307978,-1.38629436112,-2.60268968544,1,1
3288,3288,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,regraft,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3289,3289,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,deladmix,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3290,3290,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,deladmix,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3291,3291,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,deladmix,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3292,3292,-4.12176130102,0.0180712465273,0,w.c.1-c.0,0.384592379629,2.6921466574,a.w.w-w.w.c.2-w.c.1-c.0,2.0,1,6.8487586701254148,16.0,addadmix,-8.2905686164,-2.6921466574,-1.38629436112,-4.21212759788,1,1
3293,3293,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,deladmix,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3294,3294,-4.12176130102,1.0,0,w.c.1-c.0,0.582500457949,2.3300018318,w.c.1-c.0,,,,,deladmix,-4.12176130102,-2.3300018318,-0.69314718056,-1.09861228867,1,1
3295,3295,-4.08280069442,1.03972952437,0,w.c.1-c.0,0.572760306298,2.29104122519,w.c.1-c.0,,,,,rescale,-4.08280069442,-2.29104122519,-0.69314718056,-1.09861228867,1,1
3296,3296,-4.08280069442,0.0175606788632,0,w.c.1-c.0,0.347016010891,2.42911207623,a.w.w-w.w.c.2-w.c.1-c.0,2.0,1,8.8180541939715287,16.0,addadmix,-8.02753403523,-2.42911207623,-1.38629436112,-4.21212759788,1,1
3297,3297,-4.07923744184,1.00356960851,0,w.c.1-c.0,0.571869493154,2.28747797261,w.c.1-c.0,,,,,rescale,-4.07923744184,-2.28747797261,-0.69314718056,-1.09861228867,1,1
3298,3298,-9.87251055578,0.245978614763,0,w.c.1-c.0,0.610584085254,4.27408859678,w.a.w-w.c.1.w-c.0.w-c.0,2.0,1,0.09913022456623273,16.0,addadmix,-9.87251055578,-4.27408859678,-1.38629436112,-4.21212759788,1,1
3299,3299,-9.87251055578,0.0228051170711,1,w.a.w-w.c.1.w-c.0.w-c.0,0.697583421808,6.97583421808,w.a.a-w.c.1.c.3-c.0.w-c.0,4.0,1,0.47251522048945016,49.0,addadmix,-16.9084921479,-6.97583421808,-2.07944154168,-7.85321638816,1,1
3300,3300,-9.87251055578,0.0956506756749,1,w.a.w-w.c.1.w-c.0.w-c.0,0.484708525854,4.84708525854,a.w.w-w.c.w.1-w.a.w-w.c.1.w-c.0.w-c.0,4.0,1,1.9693700443985378,49.0,addadmix,-14.0473752947,-4.84708525854,-2.07944154168,-7.12084849444,1,1
3301,3301,-9.82794218877,1.0455764572,1,w.a.w-w.c.1.w-c.0.w-c.0,0.604217175682,4.22952022977,w.a.w-w.c.1.w-c.0.w-c.0,,,,,rescale,-9.82794218877,-4.22952022977,-1.38629436112,-4.21212759788,1,1
3302,3302,-9.81877242862,1.0092119312,1,w.a.w-w.c.1.w-c.0.w-c.0,0.602907209946,4.22035046963,w.a.w-w.c.1.w-c.0.w-c.0,,,,,rescale,-9.81877242862,-4.22035046963,-1.38629436112,-4.21212759788,1,1
3303,3303,-9.81877242862,1.0,1,w.a.w-w.c.1.w-c.0.w-c.0,0.602907209946,4.22035046963,w.a.w-w.c.1.w-c.0.w-c.0,,,,,regraft,-9.81877242862,-4.22035046963,-1.38629436112,-4.21212759788,1,1
3304,3304,-9.81877242862,0.0247893763316,1,w.a.w-w.c.1.w-c.0.w-c.0,0.491588132372,4.91588132372,w.a.a-w.c.1.c.3-c.0.w-c.0,4.0,1,3.2319937386906741,49.0,addadmix,-14.8485392536,-4.91588132372,-2.07944154168,-7.85321638816,1,1
3305,3305,-9.81877242862,0.332054069323,1,w.a.w-w.c.1.w-c.0.w-c.0,0.602907209946,4.22035046963,c.a.0-c.0.w-c.0,,,,,regraft,-9.59562887731,-4.22035046963,-1.38629436112,-3.98898404656,1,1
3306,3306,-9.81877242862,0.469981471301,1,w.a.w-w.c.1.w-c.0.w-c.0,0.602907209946,4.22035046963,w.a.w-c.c.1.0-c.0,,,,,regraft,-9.81877242862,-4.22035046963,-1.38629436112,-4.21212759788,1,1
3307,3307,-9.85193781764,0.96737855257,1,w.a.w-w.c.1.w-c.0.w-c.0,0.607645122663,4.25351585864,w.a.w-w.c.1.w-c.0.w-c.0,,,,,rescale,-9.85193781764,-4.25351585864,-1.38629436112,-4.21212759788,1,1
3308,3308,-9.85193781764,0.0311173758408,1,w.a.w-w.c.1.w-c.0.w-c.0,0.497750243812,4.97750243812,w.a.w-w.c.1.w-w.a.w-c.0.w.w-c.w.0-c.0,4.0,1,2.2308045989613068,21.0,addadmix,-14.1777924742,-4.97750243812,-2.07944154168,-7.12084849444,1,1
3309,3309,-12.1961151351,0.550139531633,1,w.a.w-w.c.1.w-c.0.w-c.0,0.942527596587,6.59769317611,w.a.w-c.c.1.0-c.0,,,,,regraft,-12.1961151351,-6.59769317611,-1.38629436112,-4.21212759788,1,1
3310,3310,-7.84187570415,7.39436349881,1,w.a.w-c.c.1.0-c.0,1.51252905873,6.05011623492,c.0.w-c.0,16.0,0.76027135098643794,1.0,2.0,deladmix,-7.84187570415,-6.05011623492,-0.69314718056,-1.09861228867,1,1
3311,3311,-7.81486099108,1.0273829186,0,c.0.w-c.0,1.50577538046,6.02310152186,c.0.w-c.0,,,,,rescale,-7.81486099108,-6.02310152186,-0.69314718056,-1.09861228867,1,1
